553	323.434
554	317.323
555	319.932
556	313.203
557	316.3
558	320.011
559	316.65
560	322.386
561	322.149
562	311.906
563	320.755
564	317.613
565	310.824
566	315.393
567	312.175
568	320.161
569	320.369
570	322.672
571	322.966
572	325.198
573	321.24
574	323.254
575	323.942
576	319.882
577	312.327
578	319.145
579	318.542
580	321.69
581	315.83
582	322.669
583	314.213
584	320.067
585	319.881
586	314.788
587	318.878
588	322.471
589	323.904
590	318.576
591	315.831
592	319.669
593	323.159
594	315.758
595	314.847
596	311.724
597	313.362
598	313.636
599	316.497
600	314.785
601	316.284
602	319.504
603	323.662
604	315.659
605	313.352
606	322.016
607	313.096
608	311.248
609	320.008
610	318.765
611	317.269
612	320.835
613	319.1
614	312.534
615	322.089
616	312.139
617	311.565
618	312.987
619	313.233
620	311.044
621	317.405
622	311.221
623	315.598
624	320.492
625	317.764
626	313.658
627	310.589
628	319.546
629	324.162
630	321.193
631	313.427
632	310.999
633	320.506
634	315.688
635	320.891
636	317.702
637	314.072
638	310.816
639	318.725
640	321.606
641	312.032
642	311.64
643	310.969
644	321.224
645	318.908
646	323.158
647	319.26
648	312.439
649	313.434
650	315.374
651	310.628
652	315.578
653	317.846
654	324.631
655	313.222
656	314.093
657	322.281
658	316.447
659	312.695
660	324.514
661	323.542
662	319.875
663	321.815
664	322.083
665	315.236
666	311.037
667	314.331
668	320.576
669	321.872
670	323.039
671	316.998
672	313.873
673	316.984
674	313.496
675	323.533
676	316.985
677	311.237
678	315.476
679	320.784
680	322.156
681	318.649
682	316.949
683	315.539
684	320.405
685	321.159
686	313.073
687	319.712
688	318.117
689	312.626
690	320.128
691	311.046
692	323.985
693	314.514
694	323.494
695	319.927
696	311.471
697	320.255
698	312.091
699	319.506
700	314.958
701	314.874
702	320.719
703	323.896
704	311.149
705	310.729
706	312.737
707	311.542
708	312.193
709	318
710	315.722
711	323.876
712	315.975
713	311.421
714	320.713
715	314.471
716	313.053
717	320.195
718	319.59
719	312.438
720	319.641
721	320.23
722	315.215
723	311.135
724	313.573
725	318.961
726	322.371
727	310.998
728	313.088
729	322.522
730	322.767
731	312.378
732	322.007
733	311.543
734	316.013
735	315.057
736	315.928
737	324.331
738	323.87
739	314.765
740	321.908
741	321.814
742	316.465
743	323.609
744	310.49
745	319.642
746	323.513
747	324.874
748	319.614
749	314.562
750	312.941
751	311.466
752	319.136
753	315.719
754	313.859
755	323.109
756	318.403
757	318.338
758	317.513
759	317.464
760	314.001
761	315.743
762	323.454
763	323.093
764	316.699
765	317.731
766	320.909
767	313.814
768	319.19
769	311.323
770	314.537
771	321.411
772	317.988
773	321.605
774	321.207
775	318.733
776	317.073
777	312.723
778	316.706
779	324.035
780	313.867
781	316.966
782	311.167
783	314.735
784	314.605
785	316.491
786	313.822
787	317.068
788	316.416
789	322.787
790	317.888
791	313.074
792	318.353
793	317.479
794	316.702
795	322.895
796	323.73
797	318.859
798	311.56
799	319.7
800	314.211
801	322.872
802	314.471
803	316.18
804	319.403
805	323.421
806	321.477
807	313.169
808	317.655
809	316.174
810	313.461
811	319.403
812	320.324
813	313.196
814	311.02
815	309.503
816	310.242
817	322.06
818	314.639
819	311.283
820	316.559
821	311.675
822	312.5
823	319.475
824	311.397
825	322.49
826	317.033
827	317.556
828	321.949
829	323.555
830	319.008
831	312.685
832	322.895
833	325.046
834	312.886
835	311.041
836	311.755
837	324.252
838	316.8
839	311.624
840	322.677
841	324.395
842	318.348
843	316.544
844	313.727
845	312.61
846	314.525
847	317.829
848	315.572
849	315.512
850	318.752
851	314.759
852	317.835
853	310.453
854	310.022
855	319.41
856	312.016
857	312.015
858	311.112
859	310.348
860	310.836
861	314.409
862	317.967
863	318.697
864	317.888
865	318.44
866	316.844
867	323.006
868	313.393
869	310.108
870	311.222
871	312.289
872	312.857
873	311.931
874	323.797
875	320.882
876	314.427
877	316.249
878	310.006
879	322.263
880	310.964
881	320.193
882	316.583
883	316.294
884	318.018
885	323.328
886	311.064
887	311.627
888	315.803
889	318.804
890	312.783
891	316.185
892	315.849
893	317.666
894	323.824
895	323.233
896	322.783
897	317.696
898	314.436
899	310.102
900	314.656
901	317.872
902	312.114
903	319.874
904	323.321
905	322.801
906	318.923
907	317.803
908	312.887
909	315.234
910	315.597
911	312.688
912	324.762
913	319.269
914	319.154
915	312.524
916	318.845
917	315.625
918	315.463
919	313.075
920	314.518
921	314.617
922	315.737
923	322.347
924	323.509
925	319.705
926	319.024
927	317.976
928	318.044
929	322.704
930	321.496
931	312.333
932	320.195
933	312.855
934	317.544
935	315.706
936	315.888
937	319.927
938	316.699
939	312.445
940	320.838
941	318.31
942	320.627
943	323.678
944	314.81
945	316.909
946	321.521
947	317.944
948	313.011
949	319.141
950	310.693
951	314.94
952	318.57
953	311.48
954	318.677
955	315.046
956	312.921
957	320.131
958	310.608
959	312.277
960	317.523
961	317.481
962	315.245
963	321.187
964	320.468
965	312.164
966	315.048
967	312.722
968	317.889
969	323.669
970	318.734
971	317.747
972	313.801
973	318.955
974	323.343
975	319.605
976	316.544
977	320.778
978	313.507
979	314.01
980	322.26
981	320.995
982	322.604
983	312.673
984	312.051
985	316.876
986	315.653
987	315.819
988	313.996
989	321.567
990	321.913
991	318.522
992	315.884
993	310.997
994	320.378
995	318.888
996	318.452
997	322.375
998	313.409
999	320.039
1000	310.847
1001	322.867
1002	314.477
1003	323.45
1004	316.642
1005	318.533
1006	311.588
1007	315.733
1008	315.793
1009	314.078
1010	319.655
1011	321.235
1012	313.259
1013	318.977
1014	318.757
1015	318.247
1016	318.265
1017	310.463
1018	309.545
1019	313.057
1020	319.312
1021	319.216
1022	323.335
1023	315.101
1024	316.732
1025	317.837
1026	316.983
1027	315.24
1028	310.417
1029	323.793
1030	315.536
1031	313.938
1032	311.855
1033	320.784
1034	315.82
1035	317.177
1036	320.039
1037	321.805
1038	311.851
1039	309.604
1040	320.397
1041	321.705
1042	323.695
1043	322.913
1044	313.554
1045	318.275
1046	314.328
1047	317.727
1048	312.876
1049	316.062
1050	315.33
1051	317.76
1052	310.982
1053	320.206
1054	317.044
1055	322.941
1056	314.264
1057	317.04
1058	322.303
1059	312.526
1060	310.92
1061	319.217
1062	318.948
1063	321.758
1064	317.586
1065	315.376
1066	313.368
1067	321.496
1068	312.328
1069	318.159
1070	314.859
1071	321.315
1072	313.94
1073	321.014
1074	317.526
1075	313.509
1076	319.786
1077	323.981
1078	311.427
1079	310.458
1080	323.855
1081	316.632
1082	313.351
1083	315.406
1084	323.629
1085	324.358
1086	317.509
1087	320.973
1088	325.912
1089	320.479
1090	316.476
1091	312.539
1092	320.601
1093	316.239
1094	321.809
1095	316.44
1096	322.616
1097	323.218
1098	312.53
1099	315.585
1100	314.164
1101	312.418
1102	312.212
1103	314.236
1104	316.39
1105	320.138
1106	322.983
1107	324.147
1108	322.698
1109	316.446
1110	320.8
1111	317.864
1112	319.571
1113	317.858
1114	321.782
1115	322.433
1116	313.845
1117	319.103
1118	322.789
1119	316.147
1120	323.394
1121	312.118
1122	322.125
1123	317.368
1124	315.038
1125	316.712
1126	321.025
1127	319.189
1128	316.26
1129	312.911
1130	323.93
1131	313.153
1132	322.45
1133	317.829
1134	321.815
1135	324.243
1136	323.259
1137	320.102
1138	324.442
1139	315.551
1140	311.765
1141	315.316
1142	322.973
1143	313.029
1144	310.151
1145	317.238
1146	315.969
1147	312.877
1148	316.992
1149	310.642
1150	317.883
1151	311.107
1152	324.114
1153	314.516
1154	320.958
1155	314.628
1156	318.647
1157	319.338
1158	318.821
1159	322.24
1160	312.353
1161	317.136
1162	311.407
1163	320.274
1164	315.714
1165	322.467
1166	322.24
1167	316.86
1168	317.72
1169	321.062
1170	315.498
1171	312.653
1172	320.182
1173	317.299
1174	319.443
1175	321.203
1176	319.119
1177	315.242
1178	321.994
1179	312.856
1180	322.837
1181	313.462
1182	322.521
1183	316.342
1184	314.198
1185	320.08
1186	314.031
1187	319.379
1188	319.572
1189	311.962
1190	315.184
1191	311.102
1192	311.931
1193	318.108
1194	315.693
1195	314.941
1196	322.027
1197	323.741
1198	312.423
1199	324.182
1200	318.774
1201	311.902
1202	318.831
1203	320.809
1204	323.136
1205	317.754
1206	320.689
1207	313.611
1208	322.654
1209	322.192
1210	318.891
1211	318.046
1212	319.015
1213	311.138
1214	321.619
1215	311.838
1216	320.807
1217	315.207
1218	323.41
1219	318.788
1220	323.592
1221	324.754
1222	318.375
1223	316.791
1224	324.382
1225	319.842
1226	317.606
1227	324.122
1228	320.298
1229	322.259
1230	310.627
1231	309.332
1232	311.744
1233	310.846
1234	314.884
1235	321.945
1236	319.641
1237	323.17
1238	311.542
1239	317.667
1240	318.569
1241	318.783
1242	317.203
1243	313.264
1244	319.773
1245	321.689
1246	322.814
1247	316.778
1248	310.768
1249	311.392
1250	310.597
1251	319.474
1252	321.968
1253	322.814
1254	323.939
1255	322.643
1256	319.776
1257	319.885
1258	311.973
1259	317.925
1260	322.289
1261	316.032
1262	323.65
1263	320.398
1264	313.282
1265	315.923
1266	319.089
1267	322.548
1268	320.397
1269	312.565
1270	310.282
1271	312.281
1272	316.261
1273	310.584
1274	320.583
1275	315.216
1276	319.649
1277	314.143
1278	315.928
1279	319.266
1280	321.368
1281	321.89
1282	313.986
1283	322.259
1284	315.585
1285	316.343
1286	310.472
1287	312.025
1288	316.799
1289	323.9
1290	319.065
1291	321.651
1292	321.821
1293	322.492
1294	311.076
1295	322.848
1296	319.539
1297	313.586
1298	317.093
1299	319.68
1300	310.593
1301	313.966
1302	319.484
1303	318.174
1304	317.264
1305	314.27
1306	320.048
1307	315.935
1308	310.655
1309	322.22
1310	322.851
1311	322.523
1312	318.953
1313	315.811
1314	311.1
1315	322.909
1316	312.845
1317	312.795
1318	317.208
1319	310.512
1320	311.303
1321	311.865
1322	313.629
1323	317.552
1324	320.181
1325	315.604
1326	312.582
1327	311.566
1328	313.131
1329	324.118
1330	319.341
1331	315.379
1332	313.029
1333	319.565
1334	312.202
1335	318.957
1336	309.785
1337	312.801
1338	312.972
1339	319.811
1340	323.874
1341	319.015
1342	314.189
1343	310.256
1344	313.705
1345	322.707
1346	311.052
1347	319.764
1348	321.703
1349	322.583
1350	312.964
1351	311.212
1352	313.801
1353	318.515
1354	322.746
1355	316.12
1356	313.875
1357	311.372
1358	318.241
1359	311.188
1360	312.199
1361	320.444
1362	313.563
1363	314.336
1364	323.472
1365	323.111
1366	319.358
1367	314.739
1368	316.296
1369	315.427
1370	310.156
1371	312.673
1372	320.633
1373	322.244
1374	316.333
1375	314.06
1376	322.866
1377	320.462
1378	316.963
1379	311.771
1380	312.832
1381	317.91
1382	313.827
1383	320.971
1384	321.618
1385	325.149
1386	323.382
1387	312.602
1388	317.005
1389	311.339
1390	320.924
1391	318.951
1392	314.57
1393	322.421
1394	314.221
1395	313.824
1396	310.925
1397	314.38
1398	320.627
1399	322.71
1400	313.184
1401	315.988
1402	312.006
1403	321.479
1404	317.04
1405	318.677
1406	313.63
1407	310.524
1408	317.53
1409	316.368
1410	320.611
1411	313.699
1412	317.856
1413	311.91
1414	317.888
1415	323.135
1416	323.064
1417	324.669
1418	323.374
1419	319.369
1420	320.012
1421	319.198
1422	318.012
1423	317.15
1424	317.951
1425	321.421
1426	317.911
1427	310.991
1428	317.123
1429	315.649
1430	311.391
1431	321.917
1432	319.582
1433	323.732
1434	318.931
1435	322.316
1436	323.667
1437	313.009
1438	312.285
1439	317.536
1440	317.15
1441	323.18
1442	314.421
1443	310.67
1444	311.219
1445	319.613
1446	321.418
1447	311.088
1448	315.519
1449	324.2
1450	319.072
1451	311.506
1452	314.035
1453	311.808
1454	322.039
1455	310.264
1456	322.353
1457	315.551
1458	321.17
1459	321.293
1460	322.043
1461	323.189
1462	310.888
1463	309.895
1464	324.514
1465	312.997
1466	321.061
1467	312.342
1468	318.187
1469	319.273
1470	320.165
1471	321.369
1472	316.285
1473	318.894
1474	317.897
1475	324.355
1476	323.657
1477	324.536
1478	322.558
1479	314.31
1480	310.399
1481	317.72
1482	321.538
1483	323.891
1484	320.9
1485	320.906
1486	312.184
1487	323.777
1488	319.589
1489	320.676
1490	324.478
1491	317.258
1492	319.667
1493	321.514
1494	316.383
1495	315.448
1496	316.474
1497	313.43
1498	316.251
1499	315.951
1500	319.337
1501	320.006
1502	320.73
1503	312.99
1504	312.242
1505	315.917
1506	319.332
1507	310.497
1508	314.865
1509	322.4
1510	322.076
1511	312.365
1512	309.363
1513	316.249
1514	319.191
1515	317.932
1516	311.719
1517	324.311
1518	320.559
1519	311.776
1520	311.903
1521	311.239
1522	317.764
1523	312.501
1524	322.655
1525	320.207
1526	311.294
1527	309.753
1528	313.621
1529	317.774
1530	315.179
1531	311.461
1532	314.839
1533	313.842
1534	314.907
1535	309.94
1536	309.809
1537	314.662
1538	313.969
1539	316.433
1540	315.814
1541	324.887
1542	310.25
1543	318.203
1544	316.434
1545	313.441
1546	314.165
1547	315.506
1548	317.287
1549	321.547
1550	310.408
1551	314.994
1552	311.485
1553	318.157
1554	314.571
1555	318.652
1556	313.455
1557	313.158
1558	318.53
1559	318.433
1560	322.589
1561	311.476
1562	312.087
1563	321.962
1564	310.432
1565	316.702
1566	318.258
1567	310.983
1568	320.795
1569	324.373
1570	320.352
1571	319.839
1572	311.263
1573	313.313
1574	319.091
1575	322.508
1576	320.642
1577	320.216
1578	315.104
1579	316.639
1580	312.41
1581	314.886
1582	321.737
1583	315.83
1584	324.149
1585	318.632
1586	322.351
1587	318.924
1588	312.205
1589	320.268
1590	320.295
1591	312.868
1592	316.945
1593	312.286
1594	315.922
1595	311.108
1596	317.32
1597	316.031
1598	320.191
1599	324.187
1600	325.378
1601	314.994
1602	321.176
1603	321.645
1604	321.582
1605	318.154
1606	311.959
1607	322.36
1608	320.566
1609	312.318
1610	317.163
1611	319.624
1612	317.876
1613	315.951
1614	319.999
1615	322.766
1616	322.194
1617	317.847
1618	312.456
1619	317.53
1620	322.339
1621	316.291
1622	321.226
1623	315.403
1624	312.696
1625	317.502
1626	319.149
1627	320.08
1628	313.026
1629	314.334
1630	317.969
1631	319.585
1632	314.729
1633	323.922
1634	318.783
1635	314.892
1636	315.497
1637	314.87
1638	322.782
1639	319.603
1640	310.801
1641	320.421
1642	315.568
1643	321.366
1644	319.612
1645	315.904
1646	314.407
1647	318.042
1648	313.848
1649	323.83
1650	323.083
1651	315.586
1652	323.124
1653	316.955
1654	314.145
1655	321.749
1656	311.815
1657	311.053
1658	324.71
1659	323.901
1660	323.872
1661	320.081
1662	315.972
1663	321.613
1664	319.046
1665	317.81
1666	325.462
1667	321.816
1668	316.656
1669	321.103
1670	315.529
1671	324.603
1672	311.237
1673	324.012
1674	322.332
1675	319.3
1676	314.086
1677	324.108
1678	317.672
1679	314.916
1680	316.239
1681	319.685
1682	319.581
1683	315.002
1684	318.918
1685	321.656
1686	318.827
1687	316.871
1688	320.618
1689	319.901
1690	315.401
1691	314.195
1692	317.848
1693	315.236
1694	323.737
1695	311.924
1696	317.802
1697	321.023
1698	311.748
1699	313.699
1700	313.218
1701	321.205
1702	321.098
1703	315.535
1704	320.283
1705	311.008
1706	314.066
1707	320.339
1708	318.076
1709	323.077
1710	319.975
1711	323.19
1712	321.332
1713	314.286
1714	320.951
1715	320.661
1716	318.157
1717	320.395
1718	320.365
1719	321.611
1720	312.52
1721	317.325
1722	313.015
1723	313.306
1724	313.817
1725	312.987
1726	311.513
1727	310.833
1728	321.053
1729	321.033
1730	322.285
1731	318.116
1732	322.38
1733	320.756
1734	315.795
1735	323.548
1736	315.289
1737	322.706
1738	320.189
1739	313.137
1740	312.958
1741	323.2
1742	316.66
1743	310.646
1744	313.228
1745	319.914
1746	313.448
1747	317.176
1748	316.957
1749	320.092
1750	320.092
1751	314.544
1752	310.895
1753	317.335
1754	313.487
1755	320.7
1756	311.393
1757	318.962
1758	318.672
1759	319.048
1760	317.164
1761	323.937
1762	318.836
1763	323.019
1764	320.253
1765	323.429
1766	312.384
1767	315.963
1768	316.535
1769	324.051
1770	318.38
1771	324.977
1772	316.646
1773	311.557
1774	314.707
1775	321.4
1776	311.012
1777	318.44
1778	314.332
1779	322.635
1780	324.251
1781	313.229
1782	310.23
1783	313.261
1784	317.717
1785	311.697
1786	323.096
1787	321.683
1788	320.837
1789	313.748
1790	316.966
1791	322.022
1792	321.163
1793	313.448
1794	322.657
1795	324.292
1796	321.18
1797	322.969
1798	322.369
1799	314.176
1800	315.57
1801	318.358
1802	317.485
1803	317.882
1804	311.915
1805	313.681
1806	320.787
1807	312.163
1808	315.64
1809	318.159
1810	314.638
1811	311.973
1812	318.375
1813	322.148
1814	313.547
1815	323.362
1816	318.44
1817	322.628
1818	321.671
1819	312.675
1820	312.27
1821	316.97
1822	315.31
1823	319.215
1824	322.866
1825	325.173
1826	319.213
1827	314.068
1828	311.76
1829	320.758
1830	315.915
1831	323.58
1832	313.389
1833	323.209
1834	313.974
1835	322.335
1836	316.708
1837	316.538
1838	322.346
1839	317.942
1840	312.361
1841	323.815
1842	318.974
1843	311.608
1844	313.908
1845	312.276
1846	319.016
1847	318.005
1848	321.835
1849	323.107
1850	318.328
1851	315.532
1852	313.122
1853	321.725
1854	322.518
1855	321.178
1856	323.404
1857	322.764
1858	322.332
1859	314.79
1860	321.327
1861	321.527
1862	316.241
1863	313.14
1864	319.993
1865	314.635
1866	322.766
1867	314.24
1868	317.118
1869	310.61
1870	316.25
1871	314.323
1872	317.227
1873	321.018
1874	310.775
1875	316.911
1876	317.222
1877	313.142
1878	317.425
1879	312.087
1880	317.012
1881	316.873
1882	310.834
1883	314.659
1884	322.929
1885	323.396
1886	313.802
1887	318.28
1888	315.316
1889	312.081
1890	314.72
1891	313.554
1892	322.802
1893	321.083
1894	321.222
1895	321.656
1896	314.363
1897	319.04
1898	311.78
1899	322.547
1900	316.075
1901	313.25
1902	311.678
1903	314.548
1904	312.553
1905	322.916
1906	310.206
1907	316.48
1908	316.739
1909	314.984
1910	310.304
1911	317.373
1912	316.267
1913	319.573
1914	311.938
1915	317.469
1916	316.305
1917	311.743
1918	317.363
1919	310.627
1920	321.498
1921	315.359
1922	311.353
1923	319.883
1924	323.542
1925	321.123
1926	314.467
1927	314.347
1928	317.556
1929	314.022
1930	316.892
1931	312.616
1932	318.293
1933	318.19
1934	318.472
1935	323.118
1936	317.031
1937	311.98
1938	310.638
1939	311.819
1940	323.955
1941	323.226
1942	314.446
1943	324.162
1944	312.603
1945	316.41
1946	323.655
1947	319.955
1948	322.192
1949	319.419
1950	320.374
1951	320.635
1952	320.782
1953	322.049
1954	320.184
1955	320.136
1956	321.51
1957	322.773
1958	323.598
1959	321.413
1960	323.995
1961	321.718
1962	320.702
1963	315.761
1964	317.229
1965	322.368
1966	317.025
1967	315
1968	316.665
1969	321.762
1970	310.588
1971	318.564
1972	314.556
1973	322.606
1974	313.368
1975	311.252
1976	322.59
1977	311.71
1978	310.679
1979	311.138
1980	315.549
1981	321.42
1982	317.564
1983	324.51
1984	313.963
1985	322.966
1986	316.894
1987	310.36
1988	310.752
1989	321.243
1990	317.715
1991	316.281
1992	319.488
1993	324.475
1994	324.172
1995	314.62
1996	309.86
1997	312.745
1998	311.6
1999	314.927
2000	324.947
2001	318.916
2002	321.705
2003	311.762
2004	316.308
2005	311.78
2006	320.207
2007	314.881
2008	323.76
2009	312.806
2010	315.429
2011	313.477
2012	317.187
2013	322.637
2014	318.949
2015	309.474
2016	317.139
2017	310.613
2018	312.531
2019	310.898
2020	310.584
2021	318.935
2022	319.318
2023	312.821
2024	314.054
2025	316.635
2026	322.295
2027	311.18
2028	312.296
2029	311.691
2030	313.37
2031	315.654
2032	318.259
2033	311.959
2034	319.546
2035	316.092
2036	315.723
2037	316.842
2038	310.699
2039	318.051
2040	312.092
2041	323.485
2042	322.517
2043	315.668
2044	310.211
2045	322.464
2046	317.368
2047	309.297
2048	321.27
2049	310.291
2050	315.128
2051	312.208
2052	318.549
2053	322.236
2054	316.074
2055	323.066
2056	319.025
2057	318.096
2058	323.687
2059	317.832
2060	316.62
2061	313.675
2062	320.227
2063	314.032
2064	314.559
2065	324.78
2066	321.467
2067	317.025
2068	321.037
2069	323.044
2070	321.773
2071	318.499
2072	320.501
2073	321.879
2074	312.118
2075	317.764
2076	322.042
2077	318.992
2078	322.929
2079	312.151
2080	313.001
2081	323.178
2082	314.169
2083	314.202
2084	317.848
2085	311.379
2086	310.835
2087	320.684
2088	323.385
2089	316.563
2090	322.999
2091	319.003
2092	318.722
2093	314.788
2094	310.482
2095	320.606
2096	319.577
2097	311.66
2098	323.754
2099	323.877
2100	317.345
2101	323.218
2102	321.72
2103	313.698
2104	312.659
2105	318.627
2106	317.601
2107	320.929
2108	316.236
2109	319.255
2110	319.078
2111	317.865
2112	324.069
2113	312.675
2114	321.796
2115	316.257
2116	311.86
2117	322.61
2118	322.79
2119	318.949
2120	319.722
2121	310.278
2122	317.289
2123	313.845
2124	323.758
2125	315.328
2126	313.846
2127	320.98
2128	316.437
2129	310.941
2130	322.417
2131	319.877
2132	322.428
2133	322.035
2134	318.902
2135	321.014
2136	319.264
2137	315.556
2138	319.971
2139	311.676
2140	314.785
2141	313.278
2142	313.966
